Timestamp,Session_ID,User_ID,Device,Clicks,Avg_Latency_ms,Rule_Triggered,ML_Triggered,ML_Score
,10f9dabe-1cd5-4ef3-b6d4-a2230985bf06,usr_91086,desktop,13,120.15,False,True,-0.5973
,b5f171ff-a709-4171-b2a0-7202fec64927,usr_44472,mobile,11,6246.64,True,True,-0.6254
,3c92c886-0ea9-415f-a62d-b4c5a75db187,usr_05146,desktop,13,119.62,False,True,-0.6058
,1f467fb8-7b0d-4e4b-a063-334e3db53ef6,usr_68415,bot_scraper,3,10.0,True,False,0.0
,34cf054a-23f1-49f9-bef5-d020213c7369,usr_46984,tablet,11,109.18,False,True,-0.6109
,e185cc72-fa39-4d26-8022-8ab6fb5d09bf,usr_58648,mobile,11,127.18,False,True,-0.5985
,2cebe9cd-eaaf-441e-a2e0-a2034e5b1c49,usr_46220,mobile,13,114.38,False,True,-0.6238
,0636bff2-20da-4d2c-97b6-782511b50581,usr_53414,mobile,14,115.21,False,True,-0.6232
,1ac39594-00c5-4b21-999d-5534b2ffe5bb,usr_49803,bot_scraper,5,8.8,True,False,0.0
,0b79c729-4902-4126-a0a9-63ef7be4f28c,usr_39142,mobile,14,111.14,False,True,-0.6517
,1ce158ab-b055-4e64-bbaf-658700c08c53,usr_46379,tablet,9,113.33,False,True,-0.6254
,8b96b517-933c-454e-ac61-df85dce3c187,usr_40511,bot_scraper,13,7.92,True,False,0.0
,1d53e5b2-8cfc-4d53-b814-df496766e846,usr_41916,mobile,3,4324.67,True,False,0.0
,74a18759-67c0-4d5e-ad0d-2d93c2cc916b,usr_10506,mobile,14,120.36,False,True,-0.6048
,4bbecc3f-00a6-4cd0-8fdf-2322f0463e0d,usr_66917,tablet,13,107.38,False,True,-0.6085
,0b055a9c-8eb7-4ac2-969b-4252cc115be8,usr_24984,tablet,13,108.31,False,True,-0.6085
,3d4a7d70-5752-4e1b-b4a6-50bcf679688b,usr_01881,tablet,10,122.8,False,True,-0.6097
,3826be49-e0a5-4598-aac1-d1ea13ffe886,usr_26589,bot_scraper,2,5.5,True,False,0.0
,3e56fa8b-9884-4ac8-8166-adc1f8f948cc,usr_80712,bot_scraper,6,8.17,True,False,0.0
,37a960a2-f2b4-4bf0-9601-345eb4e7b93a,usr_84610,mobile,12,117.42,False,True,-0.6037
,51e8b529-125d-4e22-bfc9-5bcb26e82519,usr_60725,tablet,12,128.17,False,True,-0.616
,e8091c72-dd4f-41fb-82c6-0996255e8ee3,usr_49759,desktop,13,122.92,False,True,-0.6061
,3826be49-e0a5-4598-aac1-d1ea13ffe886,usr_26589,bot_scraper,11,8.64,True,False,0.0
,f5a78ae5-aec3-4e50-b727-691687e72f98,usr_61570,mobile,3,4717.33,True,False,0.0
,76f75f01-cff1-42b7-9dad-5beca473b4c4,usr_86135,bot_scraper,5,10.4,True,False,0.0
,55c7f32d-6277-4a3c-b33b-c42d38bd22fd,usr_54197,mobile,13,113.77,False,True,-0.6163
,59fc1f98-75a2-4186-89c1-485a92a26516,usr_25748,tablet,14,120.86,False,True,-0.6288
,26e3a769-c757-4b65-b767-b82325dd8f4b,usr_90679,mobile,12,122.0,False,True,-0.6058
,3e56fa8b-9884-4ac8-8166-adc1f8f948cc,usr_80712,bot_scraper,8,10.0,True,False,0.0
,2b9ae26a-9785-4029-aaf6-ac65c88850b4,usr_96999,tablet,6,5020.33,True,False,0.0
,6d94abc8-d888-4bc9-a6ed-67e03f948657,usr_64306,tablet,12,119.0,False,True,-0.6001
,dc63c466-6213-40e1-8224-1bde12b62e36,usr_64931,desktop,13,117.54,False,True,-0.6095
,f1ab1ef2-6277-458e-a46c-75ea32425251,usr_56225,desktop,11,127.82,False,True,-0.6091
,b39fae55-1b68-49df-9c5e-00607e05435e,usr_69478,tablet,11,118.64,False,True,-0.6033
,83dca66e-faae-49ed-b5ba-298aa1513e10,usr_97741,desktop,4,5443.0,True,False,0.0
,65d7193b-eca7-4b93-932a-212e2489754a,usr_45157,tablet,13,119.08,False,True,-0.6588
,fbdaa777-fd0c-4958-96cc-ca37d97ba733,usr_30156,tablet,13,124.62,False,True,-0.6042
,67692121-aaa8-44ac-8af8-4b6c2287a395,usr_40890,tablet,10,130.9,False,True,-0.6021
,4bb2d628-07eb-4690-9c0d-6947e8921167,usr_38515,mobile,11,121.27,False,True,-0.608
,63141045-830a-4759-97a3-0372307ecfc0,usr_84643,mobile,10,110.8,False,True,-0.6152
,2891f281-2a85-4158-a8c9-d706370805c8,usr_99510,desktop,4,4788.0,True,False,0.0
,1a174c86-bae7-4093-849a-d8f3ba1ecfca,usr_03591,tablet,11,122.36,False,True,-0.6073
,cf2b6161-8f4e-4c36-bbc2-18a701320349,usr_59311,tablet,12,125.33,False,True,-0.6115
,95e7e0a7-dca6-4d1c-8e91-641be3913b38,usr_62997,mobile,11,119.45,False,True,-0.6001
,05a623ce-51ff-460b-b6da-a0df2ed2eb54,usr_06789,tablet,14,137.07,False,True,-0.6787
,57f5272d-514f-460f-b94c-4ed8978fe6f0,usr_64755,tablet,11,5304.91,True,True,-0.6116
,3d34364b-40c8-4582-8d86-c5814deb35af,usr_21531,tablet,14,5195.29,True,True,-0.6591
,259449b8-9959-4d52-951a-c026116e6d7c,usr_19015,desktop,8,5193.62,True,False,0.0
,da0aae64-1501-48b4-a49a-350fcbd7cb3d,usr_75903,mobile,13,129.77,False,True,-0.6126
,5878266b-696a-49ff-b534-2c48a2abee27,usr_01037,mobile,8,5731.12,True,False,0.0
,b4cae3b2-2203-4f4a-8c68-08add5607818,usr_26993,tablet,13,124.92,False,True,-0.6061
,bb9659dc-cba0-4d68-aeca-c9e05c966b43,usr_73871,tablet,14,111.21,False,True,-0.6026
,9b8f8bc3-1698-478e-ae12-9dc631456283,usr_84626,mobile,3,4930.67,True,False,0.0
,b1cd5bc5-b99a-4df8-b016-d8ecf979e0d8,usr_96627,tablet,11,130.0,False,True,-0.6012
,167e931a-a8a4-4306-adfa-6d2a4ef80bda,usr_56359,mobile,13,110.77,False,True,-0.6581
,b8cb3bc1-140c-40c6-a460-9a1b0b95105d,usr_09083,mobile,11,135.55,False,True,-0.6144
,6da81eab-3a97-4346-aaed-0a3091f04af4,usr_85269,tablet,4,5225.5,True,False,0.0
,9b8f8bc3-1698-478e-ae12-9dc631456283,usr_84626,mobile,10,4544.6,True,False,0.0
,07596f81-2de3-4e3f-8086-962811468c59,usr_21478,bot_scraper,5,7.8,True,False,0.0
,c172a92b-2393-49ef-9c9d-4db8bfabcae8,usr_52877,desktop,14,114.57,False,True,-0.6265
,7c11de6a-e29f-43c4-8ff4-294a4beb5dbe,usr_38018,tablet,13,140.08,False,True,-0.5983
,321276ed-9db5-4a2c-b44f-bc999b78ad9b,usr_17223,tablet,1,4227.0,True,False,0.0
,a2534753-bd56-4e93-882b-24ac4d9b06e3,usr_65660,desktop,12,115.92,False,True,-0.6069
,bfe25faa-8d01-423f-a293-93cf8399d620,usr_00077,tablet,13,129.15,False,True,-0.6589
,81c2954f-59b4-4fd2-a53a-91967e9f63d1,usr_90433,desktop,13,122.31,False,True,-0.6292
,9d729b99-bb04-4017-b8a1-2323a9cfe963,usr_00755,mobile,14,109.21,False,True,-0.6708
,8882e88a-f3fd-4a97-9c2c-bb689b45f278,usr_13990,mobile,13,111.08,False,True,-0.6304
,2e5d7833-c538-4db7-8e46-6d81a2b3d6c4,usr_39489,mobile,12,138.0,False,True,-0.615
,8e830e03-e1f7-4343-a620-88c80e97a27a,usr_05585,mobile,14,122.43,False,True,-0.6243
,321276ed-9db5-4a2c-b44f-bc999b78ad9b,usr_17223,tablet,6,5709.5,True,False,0.0
,e3cff3fe-b88f-4a2d-bb06-367e4b6141ab,usr_82800,desktop,3,3252.0,True,False,0.0
,a0b7f511-a6d3-46ab-9ad1-4c880cc4962e,usr_56507,mobile,13,135.38,False,True,-0.6299
,89d0de01-ed4c-4a67-9c86-abd02b964c30,usr_81477,bot_scraper,7,10.29,True,False,0.0
,3dec4540-a428-4c7c-8d5a-25e0c3294d97,usr_40452,tablet,13,105.38,False,True,-0.6386
,6483367a-b67a-41fe-b6af-e95e21968db7,usr_47943,tablet,14,119.93,False,True,-0.6225
,c60b56c4-8984-4452-8c21-609b3b71cc21,usr_78809,mobile,14,120.07,False,True,-0.6111
,e4a6f9df-ac3c-46f1-8fd6-d85b38f90650,usr_90732,mobile,13,114.77,False,True,-0.6034
,a576870f-6ae4-41e3-a39b-e6ec423bdd52,usr_12999,desktop,12,129.42,False,True,-0.6166
,2eddf68c-018a-4393-aa6b-cd27fa28a195,usr_75318,tablet,12,117.08,False,True,-0.605
,31e4f071-493d-4d25-81ce-58ae11387a7f,usr_57463,tablet,13,115.08,False,True,-0.5973
,e3cff3fe-b88f-4a2d-bb06-367e4b6141ab,usr_82800,desktop,8,4690.12,True,False,0.0
,bb919311-1630-417a-951a-7cf0978657fb,usr_51602,tablet,10,5411.1,True,True,-0.598
,25889f2c-bd62-4d20-9f1d-7d0ff7d22296,usr_82708,desktop,12,108.75,False,True,-0.6483
,119bd645-9c55-4d7e-8f4a-a38a5db7cf9c,usr_22805,desktop,14,119.43,False,True,-0.6189
,505db5e9-de1a-43fb-ba6d-6b9e1c0f53cb,usr_59940,mobile,9,97.89,False,True,-0.632
,370c1560-5aa8-4905-a636-d4d7bd7ccc72,usr_97755,mobile,13,121.15,False,True,-0.6147
,417f661f-e09d-44ce-8160-9b4d715572c1,usr_11172,tablet,14,112.14,False,True,-0.6263
,5380f1a8-bf22-44c0-9bf6-bd225149f61f,usr_81582,desktop,11,120.27,False,True,-0.6439
,0c8c39a7-8560-43d4-9d7f-8d7fd6332800,usr_18621,desktop,6,5479.67,True,False,0.0
,9da95682-a2cb-40ef-924a-9b16a035d48b,usr_82481,mobile,9,138.22,False,True,-0.6322
,de7cc984-ad5a-48a7-8433-c82b6e2338ae,usr_24221,mobile,12,124.67,False,True,-0.6115
,e0c3002a-1b3b-41ad-bd04-e4dae33b2452,usr_20127,mobile,9,4774.67,True,False,0.0
,708ca9a3-92f4-4c7d-adbb-957be2648acc,usr_13290,tablet,10,132.7,False,True,-0.6035
,401bebb2-b4f1-4111-b2f9-4016ddb5c1c4,usr_33018,bot_scraper,10,8.8,True,False,0.0
,071a4fb9-f388-4ca6-b3e3-189257967e91,usr_69458,mobile,7,135.43,False,True,-0.6138
,7f79e5ce-e017-4615-8c32-b4dc6957f40b,usr_39180,tablet,7,114.86,False,True,-0.6038
,27d9a261-4ac3-429e-847f-2e01d167f9a7,usr_21424,bot_scraper,11,9.91,True,False,0.0
,b3a94189-1488-4b70-900c-af0bdc9384bc,usr_04198,mobile,13,125.54,False,True,-0.613
,def1a66e-ffff-46ff-b32e-77f6038d01e9,usr_96030,mobile,9,5952.78,True,True,-0.6034
,0c8c39a7-8560-43d4-9d7f-8d7fd6332800,usr_18621,desktop,1,4927.0,True,False,0.0
,afb45c63-283f-43b7-a030-1967b6ae0bd0,usr_49408,tablet,3,4737.67,True,False,0.0
,9b311940-19d7-4f88-928b-7f649aed4c41,usr_85350,bot_scraper,5,7.4,True,False,0.0
,cb349c92-0f65-4af1-85df-4cff48701233,usr_37959,mobile,13,118.23,False,True,-0.6058
,aa4966e9-d4c5-4a3e-b30e-6ec40ce41a28,usr_55851,mobile,14,121.79,False,True,-0.6056
,44c00ab4-134c-4e75-943d-25e34456933d,usr_16190,desktop,10,3883.9,True,False,0.0
,51fe2523-f916-4d94-8d0e-75c67c1fb6e9,usr_52241,mobile,14,110.14,False,True,-0.6273
,611ae650-1c5c-465b-b295-b194fb3500a2,usr_78046,mobile,11,119.91,False,True,-0.6439
,e617fb1d-5038-4861-9cb4-0d7f627e6418,usr_20559,desktop,14,109.21,False,True,-0.6401
,85fb2376-c289-4d8b-8442-1a0abdff62ea,usr_11244,mobile,12,116.67,False,True,-0.6029
,43973dd1-db1e-447c-b3bc-b24599142f64,usr_25985,tablet,12,134.75,False,True,-0.6069
,3d3ef0a3-1dd2-4a33-8a53-a83a8b195a5f,usr_92761,bot_scraper,5,9.0,True,False,0.0
,ce512699-c3e8-4889-a8f9-91fc99bc5331,usr_05277,bot_scraper,14,6.43,True,False,0.0
,9cd32d80-042d-458e-8676-6b1b400aef0b,usr_50136,tablet,14,123.71,False,True,-0.6221
,7020c736-69fa-4853-b6e1-ddc1171f6ee2,usr_73857,desktop,13,130.77,False,True,-0.662
,076c5ed8-3f43-438e-adfa-0623ca1bd425,usr_87358,desktop,14,121.5,False,True,-0.6048
,943b5b13-2bd8-4586-9033-77f9b4ba18e3,usr_89376,tablet,14,114.29,False,True,-0.5982
,e4c47f9c-4cfb-4c0b-a559-770a5e037242,usr_88953,bot_scraper,2,13.0,True,False,0.0
,6f3f4a5a-478b-4893-abbc-4597b52ee7ab,usr_27888,desktop,14,117.14,False,True,-0.6131
,8f037731-326d-4db9-8f32-e200838d819e,usr_65574,tablet,11,4432.45,True,False,0.0
,f77f0b45-d882-4f49-b017-426e3cebc90c,usr_38228,tablet,14,131.79,False,True,-0.6204
,a6fd1f62-b2ac-4a00-8887-e2e94314f1d7,usr_76073,mobile,12,119.25,False,True,-0.605
,e4c47f9c-4cfb-4c0b-a559-770a5e037242,usr_88953,bot_scraper,7,8.14,True,False,0.0
,5ad03ceb-57fd-4ad6-a3cd-d21b416a9d25,usr_04992,mobile,3,3253.67,True,False,0.0
,d4a45d07-c8f2-45fb-9be9-f558b73a1b9c,usr_81528,tablet,12,120.5,False,True,-0.6089
,264cfc97-6fdd-4545-9ef8-7b380fb17297,usr_49166,mobile,5,5546.8,True,False,0.0
,a9ef0913-cc28-4b9c-9885-d8ef0fc66a8b,usr_59276,desktop,13,133.69,False,True,-0.6643
,8d820686-82b6-4441-acea-51e3edbc6e88,usr_65803,mobile,11,131.45,False,True,-0.6144
,e9e714bc-c8b5-4e4b-b20a-7fbccfa94af7,usr_19163,bot_scraper,4,8.75,True,False,0.0
,126ae7b8-9406-499b-ae86-d5970915b8eb,usr_95683,desktop,14,121.0,False,True,-0.6005
,87ddc482-c65d-4f4e-9598-0560add7671c,usr_94863,bot_scraper,5,12.6,True,False,0.0
,27efc3ee-c128-4e63-afce-19f1563f95a9,usr_54857,desktop,13,122.38,False,True,-0.6123
,9a47f808-cdef-4b54-9116-a550d326abc5,usr_46700,tablet,6,135.0,False,True,-0.5994
,20e2d448-3bae-44fb-92f0-1bb0464cca88,usr_87053,tablet,14,120.0,False,True,-0.6144
,6e1d4495-173a-493c-a2cd-2d91dd2c81ab,usr_86466,desktop,11,108.0,False,True,-0.6068
,fcf28c8b-a1d1-450c-a6d9-b5590b1cd67e,usr_27967,tablet,13,123.85,False,True,-0.6061
,b6a4075c-c746-41a0-bdc8-edbee4802c9d,usr_23822,mobile,11,121.91,False,True,-0.6439
,0996b25e-3624-4d2c-b0b4-9596aec81a67,usr_03462,mobile,7,3695.71,True,False,0.0
,2dd16241-3502-412e-9906-b13b78dd860d,usr_24635,mobile,14,124.93,False,True,-0.5996
,73ba4390-4e0c-4a3e-8417-c64aa2ed7016,usr_41466,tablet,12,96.42,False,True,-0.633
,350b0aef-1777-4061-bb29-a9d59bf4851d,usr_84019,desktop,6,4767.5,True,False,0.0
,27399495-5f0b-4cd1-ae76-3944d71d1071,usr_70167,tablet,7,4865.29,True,False,0.0
,c44dbd7e-4270-4c9c-a6a7-18b778242937,usr_20696,mobile,13,116.08,False,True,-0.6091
,ccfb22f2-a5d3-482b-ac7c-0df2bfb2bd3d,usr_15057,tablet,13,122.77,False,True,-0.613
,0567cc62-ad45-4d3e-96d6-7e199d4ed0e2,usr_78384,bot_scraper,5,12.8,True,False,0.0
,32d670b3-7767-4041-a00a-f8db85a8c215,usr_83075,mobile,10,128.6,False,True,-0.6015
,927764d0-a70a-45a9-90bd-bdaa5d6e9e9b,usr_53829,tablet,14,105.43,False,True,-0.6357
,1be8c779-c3cd-461a-8358-516ad2f2510a,usr_41666,desktop,13,130.69,False,True,-0.6432
,dfb2ef8a-2236-4d48-b1ff-ffdf3e4bda62,usr_20457,mobile,13,115.31,False,True,-0.6128
,d5d8471f-6f69-406b-a4c6-b6a56f580666,usr_97237,tablet,14,134.0,False,True,-0.6445
,20b7d0a8-743a-4074-8b64-3a8ed5c187ec,usr_25483,bot_scraper,9,6.78,True,False,0.0
,e52c7a0a-2c47-4da6-8887-1ea5e35731ba,usr_53295,desktop,12,122.08,False,True,-0.5997
,5802727b-e455-4210-8520-5b730e982809,usr_02152,mobile,13,4598.69,True,True,-0.6354
,9e19b52a-5f43-4ca0-82e4-62c85d0ee2df,usr_42967,tablet,14,113.86,False,True,-0.6258
,11b92bd9-4b5f-4391-a31d-75652dd67d39,usr_69208,desktop,12,109.5,False,True,-0.6363
,1601c27f-ccde-405e-84f7-9ad073ac19bb,usr_80370,tablet,10,5173.3,True,False,0.0
,3768647d-46f5-4e1c-889c-521c4be1faa5,usr_30235,desktop,13,116.92,False,True,-0.6108
,b7701210-8ce2-4fb1-b68f-74580c483e7e,usr_75445,tablet,12,104.75,False,True,-0.6023
,54116ac3-533c-4e52-ac8f-b652ec47a7a5,usr_03439,tablet,12,138.5,False,True,-0.6201
,30766109-20d4-43d3-980d-ee0a3af0cdb6,usr_05929,mobile,9,110.11,False,True,-0.6254
,e8384e46-d87f-4bf4-bacb-aa2918c0f132,usr_88426,mobile,14,130.36,False,True,-0.6589
,dfec5e21-04bf-4583-8802-028c2ea68164,usr_58405,mobile,12,100.67,False,True,-0.6212
,c81d246e-1d6d-43ae-8909-3d78704ed3d1,usr_09218,mobile,11,121.73,False,True,-0.6052
,9e2a5f8e-9a57-4623-a86e-9a799e71e471,usr_63936,mobile,3,5270.33,True,False,0.0
,0afdc1c5-1b51-4b61-995d-b2e33dbd2da6,usr_34779,tablet,11,115.09,False,True,-0.6026
,360e3fa0-ead1-422c-9ec6-a4a93e23fbfa,usr_89308,mobile,3,3398.67,True,False,0.0
,f4bf3120-a92c-446a-b7af-1a2c42bb3110,usr_04192,desktop,9,138.67,False,True,-0.6322
,00a87f96-2cd6-4f5a-bae7-aee384b3896d,usr_12608,mobile,12,106.5,False,True,-0.6159
,a511098d-6790-450c-815e-cdb88323ab75,usr_76524,tablet,7,131.0,False,True,-0.611
,748c9ddb-d73b-4c18-b8fc-7f14cf0752ff,usr_34305,mobile,14,128.36,False,True,-0.6338
,f9e7dd45-6b73-4514-acca-2085bc7459d3,usr_81186,desktop,12,5460.75,True,True,-0.6376
,21ad52cb-2d88-4355-a2d8-2b636a984831,usr_92332,tablet,13,115.77,False,True,-0.6009
,29bb1b95-b045-418c-8dc7-f2e7df80e19e,usr_72097,mobile,11,127.73,False,True,-0.6078
,a2b38287-4a7d-44fe-b0bd-59a5fb9b645c,usr_70180,tablet,13,105.69,False,True,-0.6558
,b474b24a-4c98-4375-a896-44d1c4fe46f6,usr_36085,tablet,13,118.62,False,True,-0.6065
,5fd1e225-723d-4ecc-9994-7c327b88c796,usr_92136,mobile,14,127.21,False,True,-0.6056
,671a5ce0-f5c9-49b4-ad56-3611f8dab86a,usr_74150,tablet,7,125.57,False,True,-0.6084
,e73efd98-f7e8-4602-b7ff-99f1ffa17269,usr_66702,bot_scraper,2,5.5,True,False,0.0
,bd326919-c98f-4e82-a7cd-164442c5f0ec,usr_49009,bot_scraper,4,12.5,True,False,0.0
,c601fa17-0ff9-4e3b-8dc5-5507f43902d1,usr_48820,bot_scraper,3,6.33,True,False,0.0
,9db2c00c-ea5b-4762-8ac4-ddf3fa4014e5,usr_66194,bot_scraper,11,8.09,True,False,0.0
,bf57549d-7e77-4a2f-9e93-f6397f95a9cd,usr_19211,mobile,13,114.92,False,True,-0.6147
,8c0f0608-8261-4302-afb1-2a71fd764ba7,usr_26286,mobile,13,116.0,False,True,-0.6054
,906ee064-daaa-4f6e-b834-8c437a51247f,usr_25704,tablet,4,5667.5,True,False,0.0
,0026540d-f45d-426b-92df-ad07823197bf,usr_54266,mobile,14,119.57,False,True,-0.5977
,35fe2a8f-9cc4-4b1c-9b32-c5e27d016e9e,usr_01361,tablet,12,115.83,False,True,-0.6069
,0d82e745-ef7b-48ab-b7fe-57beb68aeb5e,usr_50011,tablet,14,122.86,False,True,-0.6278
,f9e7dd45-6b73-4514-acca-2085bc7459d3,usr_81186,desktop,1,6660.0,True,False,0.0
,bd326919-c98f-4e82-a7cd-164442c5f0ec,usr_49009,bot_scraper,6,7.5,True,False,0.0
,6962f7c2-b558-454d-ae3a-f750d9e4e57c,usr_34345,bot_scraper,7,11.0,True,False,0.0
,13c21c38-0ce5-400b-b2f3-023983579db7,usr_88972,tablet,12,114.5,False,True,-0.5983
,b6416024-45f1-4e6c-a129-abd9928720b6,usr_44139,tablet,14,113.64,False,True,-0.651
,15f8a966-ea3d-4685-8960-6ad9cc06896e,usr_54910,tablet,13,116.62,False,True,-0.6108
,e73efd98-f7e8-4602-b7ff-99f1ffa17269,usr_66702,bot_scraper,1,18.0,True,False,0.0
,97f45abf-9a6f-4a7b-b509-0a3f895a3172,usr_14618,tablet,11,121.82,False,True,-0.6052
,6fb423be-58b2-4768-bc32-3897ff6595f8,usr_66276,tablet,9,126.0,False,True,-0.6255
,f81888d1-5002-444f-97ad-233a782e4c1a,usr_05653,mobile,11,109.55,False,True,-0.6101
,2e570d61-8fba-415d-88e2-70c9e1eb735f,usr_70054,desktop,14,122.71,False,True,-0.6533
,2d0308dc-a03f-422b-88ee-81cba34d8f5a,usr_89035,desktop,13,120.23,False,True,-0.6004
,318135be-9620-4f34-b2a5-4e8a26988b45,usr_45585,desktop,12,104.42,False,True,-0.6056
,5981fd67-cf5a-4bc3-bf02-015c7cf9a787,usr_32089,mobile,10,4538.9,True,False,0.0
,828550bd-7df6-4758-91a9-0a54478a0596,usr_30041,tablet,8,4183.0,True,False,0.0
,8e646f00-de34-415e-b1e0-afe2f2a74429,usr_48166,bot_scraper,3,7.0,True,False,0.0
,d31361f3-22a9-4a50-9ad4-b4bfa071dfeb,usr_31432,desktop,14,116.79,False,True,-0.6212
,70171b94-6ba2-4dea-8a84-31c8092303ca,usr_85231,bot_scraper,12,8.83,True,False,0.0
,ad463013-6117-40e3-8f72-b5abb03c039c,usr_02946,mobile,12,106.0,False,True,-0.6159
,6a8782cd-6a65-4d4d-a057-6e375d1816db,usr_70955,mobile,10,112.7,False,True,-0.6415
,55e7ebd3-0787-44ba-89b2-08920d73b162,usr_34327,mobile,13,126.0,False,True,-0.6042
,950c4dc5-9740-42b1-aa10-5d315ac05be3,usr_40119,mobile,12,120.17,False,True,-0.6505
,b77aa01f-512e-40fa-8f22-a20cf3b5b4dd,usr_30640,desktop,12,98.08,False,True,-0.6048
,82497f6a-09c3-43ff-98a1-565f01ae2f0e,usr_18467,mobile,7,4871.71,True,False,0.0
,c1707a02-d49d-48fc-b453-06de142487b7,usr_67354,desktop,9,109.33,False,True,-0.613
,1652ad0d-db8d-4309-b86c-0b9451eb355b,usr_09350,bot_scraper,9,12.78,True,False,0.0
,3c6a34e3-7bcd-4843-8c0c-99b1cd628585,usr_79152,mobile,13,124.85,False,True,-0.6107
,d0ee6a82-ed2f-4c58-a617-ed0fbf535498,usr_17753,desktop,13,126.46,False,True,-0.6173
,c3f25d26-d0ba-4067-b2ac-0e95ffb1ea90,usr_35178,mobile,6,5407.33,True,False,0.0
,c00f5f50-ef6f-4287-919a-242087c19d04,usr_54197,mobile,8,116.25,False,True,-0.6064
,8e646f00-de34-415e-b1e0-afe2f2a74429,usr_48166,bot_scraper,11,9.0,True,False,0.0
,4aeadd42-72b5-4b1a-9e39-45a100c55d78,usr_14240,tablet,11,116.09,False,True,-0.602
,01ec09d3-9bd9-48af-ae6f-b60fbabf3870,usr_43805,desktop,7,5525.0,True,False,0.0
,61b2d4b2-d747-49e7-88a2-b5ff55efeec2,usr_43688,desktop,14,122.0,False,True,-0.6526
,c856735e-ed68-4bb3-99d9-949db70e37a8,usr_95417,mobile,11,109.27,False,True,-0.6417
,1652ad0d-db8d-4309-b86c-0b9451eb355b,usr_09350,bot_scraper,4,8.75,True,False,0.0
,cc8f9f57-e7fa-4d40-8c42-9eea052171cb,usr_09231,tablet,14,113.57,False,True,-0.61
,7bd9caed-ea7a-4ee2-a8e4-047232f9d64a,usr_61990,desktop,1,7468.0,True,False,0.0
,672b7752-48f0-4c41-914e-3f14165b1517,usr_37623,mobile,5,3849.2,True,False,0.0
,18134d1f-5f2c-4380-91a7-3207cbe0ab2d,usr_51743,desktop,13,115.23,False,True,-0.6128
,c2d9780d-0228-4301-a46a-f7637700305e,usr_80791,desktop,14,121.07,False,True,-0.6355
,acec5370-fa84-49b8-8d44-056fac2a2750,usr_31439,mobile,13,117.31,False,True,-0.5983
,3204563a-ba9d-4f3a-a436-d177b772f687,usr_85594,desktop,12,109.92,False,True,-0.6498
,4f6a82db-34f4-4c34-8efc-b25ce362026e,usr_83151,tablet,14,110.64,False,True,-0.6166
,462d323e-565d-41c2-a0ca-c9ed23531693,usr_74145,mobile,12,130.25,False,True,-0.618
,b50043e4-e337-4834-8e3b-22a4a660b5e2,usr_62328,bot_scraper,5,7.8,True,False,0.0
,cbfc357b-b1d2-4464-9ec5-7a7d3bced393,usr_00186,tablet,14,131.0,False,True,-0.6352
,9b0aee90-e336-4789-9302-16fd30bae78d,usr_70062,tablet,14,4862.5,True,True,-0.6584
,672b7752-48f0-4c41-914e-3f14165b1517,usr_37623,mobile,3,5248.0,True,False,0.0
,7bd9caed-ea7a-4ee2-a8e4-047232f9d64a,usr_61990,desktop,13,5057.69,True,True,-0.643
,495fd9b7-ebf8-42db-af82-8e4709b3379e,usr_67373,desktop,13,124.23,False,True,-0.6042
,70df5a85-3420-48ec-890a-7b849b0ce1d2,usr_74448,tablet,10,122.0,False,True,-0.6422
,56bc1fe2-4ab7-4002-9bc5-b39f2c825ae7,usr_05814,desktop,11,118.18,False,True,-0.6033
,cefc5292-46a9-4e7d-98df-a156261c3a8f,usr_51074,bot_scraper,13,7.38,True,False,0.0
,b50043e4-e337-4834-8e3b-22a4a660b5e2,usr_62328,bot_scraper,5,6.2,True,False,0.0
,c47dc8cf-0f5a-4e56-b635-95260ce3e2c2,usr_61739,desktop,2,7493.0,True,False,0.0
,ed31835c-d1da-4960-9d73-efb534445331,usr_05676,mobile,11,99.73,False,True,-0.6184
,849ec7c1-3170-4b0a-988c-e1970cb9d5e7,usr_13820,desktop,11,115.27,False,True,-0.6026
,3e307e16-f065-4cd6-a986-de765dcec6a1,usr_06103,desktop,6,134.83,False,True,-0.5994
,d0c6a230-b9b2-47c5-87a4-ee99e0302516,usr_20264,tablet,11,111.82,False,True,-0.6066
,e962fb0e-b360-484b-beb3-02d5b61767ba,usr_64336,tablet,13,116.0,False,True,-0.6574
,90869666-cd3a-4d75-8170-d9c7d47ed4fd,usr_66605,bot_scraper,3,12.0,True,False,0.0
,2e7643f3-8b34-4710-b186-e83d01e95932,usr_36689,mobile,10,128.0,False,True,-0.5996
,a90d11ae-77a5-4a15-b48c-f1c16822834d,usr_40237,tablet,7,5028.0,True,False,0.0
,c49bdc59-0759-495f-9afb-d65afc0ad8cf,usr_74704,tablet,14,112.29,False,True,-0.6273
,7c654c63-9221-4464-9987-9b217d1003fc,usr_03685,mobile,14,115.43,False,True,-0.6047
,c47dc8cf-0f5a-4e56-b635-95260ce3e2c2,usr_61739,desktop,1,2945.0,True,False,0.0
,8acebbdf-f159-45b0-901f-9cd65980f58a,usr_19181,tablet,14,133.93,False,True,-0.6596
,48961bfc-456e-45d7-981d-3527e74347af,usr_05992,desktop,12,6216.75,True,True,-0.643
,2ce32c0a-315f-4f73-923d-bcf710d3904e,usr_09186,desktop,9,4821.44,True,False,0.0
,c8ec9b80-9eb2-4f4f-824c-c0ca436ffcb3,usr_44371,mobile,9,5051.22,True,False,0.0
